Existence of nearby care centers - exists,Existence of special needs care centers - does not exist,Existence of health resources - exists,Type and size of medical resources - Hospitals,Existence of a first aid center - exists,Town,Observation URI,Total number of care centers,Type and size of medical resources - Clinics,Existence of special needs care centers - exists,Type and size of medical resources - Pharmacies,Total number of first aid centers,Type and size of medical resources - Labs and Radiology ,references,Percentage of towns with special needs indiciduals - Without special needs,Percentage of towns with special needs indiciduals - With special needs,refArea,publisher,dataset,Type and size of medical resources - Medical Centers
0,1,1,1,1,Khreibet Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Khreibet+Baabda,0,6,0,10,1,1,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Baabda_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Khreibet Ej-Jindi,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Khreibet+Ej-Jindi,0,2,0,1,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,2
0,1,0,0,0,Khzaiz,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Khzaiz,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Kleyleh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kleyleh,0,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Kneisset Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kneisset+Aakkar,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,2,0,Kneisset Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kneisset+Ech-Chouf,4,0,0,5,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Kneisset Sour,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kneisset+Sour,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Kouachra,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kouachra,0,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Kouakh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kouakh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Hermel_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Koueikhat,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Koueikhat,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,2,0,Kounine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kounine,0,0,0,8,0,2,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bint_Jbeil_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Kour,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kour,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Kousba,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kousba,0,1,0,8,2,4,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/North_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Kroum El-Aarab,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Kroum+El-Aarab,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Laboueh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Laboueh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,4,1,Lala,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Lala,0,4,0,3,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Laqlouq,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Laqlouq,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Lassa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Lassa,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,0,0,1,Lebaa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Lebaa,1,0,1,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Lehfed,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Lehfed,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Libbaya West Bekaa,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Libbaya+West+Bekaa,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Louayzet Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Louayzet+Jezzine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,1,Loubieh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Loubieh,0,0,1,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Maad,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maad,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Maarab,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maarab,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Maaraboun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maaraboun,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Maarakeh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maarakeh,0,3,0,6,1,2,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Maaroub,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maaroub,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,1,Maasrati,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maasrati,0,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Maasser Beit Ed-Dine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maasser+Beit+Ed-Dine,2,0,0,0,2,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Maasser Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maasser+Ech-Chouf,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Maaysra Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maaysra+Kesrouane,0,1,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Keserwan_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,1,1,Machghara,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Machghara,2,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Machha,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Machha,0,2,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Machmoucheh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Machmoucheh,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Machta Hammoud,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Machta+Hammoud,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,0,Machta Hassan,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Machta+Hassan,0,1,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Maghdoucheh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maghdoucheh,1,1,0,4,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,0,Magher wbala,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Magher+wbala,1,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Bsharri_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,0,0,0,1,Mahrouna,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mahrouna,1,0,1,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Majdala,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdala,0,0,1,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdaloun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdaloun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdalouna,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdalouna,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdel,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdel Aanjar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+Aanjar,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Zahl̩_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Majdel Baana,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+Baana,0,1,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,1
0,1,0,0,1,Majdel Balhis,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+Balhis,0,0,0,0,4,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Beqaa_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdel El-Aqoura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+El-Aqoura,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Byblos_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Majdel El-Meouch,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+El-Meouch,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Majdel Selm,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+Selm,0,1,0,3,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdel el-Koura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+el-Koura,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,https://dbpedia.org/page/North_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Majdel tarchich,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdel+tarchich,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,0,0,1,Majdelyoun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdelyoun,1,0,0,0,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Sidon_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Majdelzoun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Majdelzoun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Maknounet Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maknounet+Jezzine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/South_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,1,Makseh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Makseh,0,1,0,5,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Zahl̩_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Malkiyah Village,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Malkiyah+Village,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Mansoura,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mansoura,1,1,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Western_Beqaa_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Mansoura ,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mansoura+,0,1,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Akkar_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,1,0,1,Mansouri,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mansouri,0,1,1,1,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Tyre_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Mansouriyet Bhamdoun,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mansouriyet+Bhamdoun,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Aley_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
1,1,1,0,1,Maqneh,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Maqneh,3,1,0,2,1,0,https://impact.cib.gov.lb/home#open_data_section,0,1,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Mar Boutros Karm Et-Tine,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mar+Boutros+Karm+Et-Tine,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Mar Chaaya,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mar+Chaaya,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Mar Mama,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mar+Mama,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,1,0,http://dbpedia.org/resource/Batroun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Mar Moussa Ed-Douar,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Mar+Moussa+Ed-Douar,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Marj Barja,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Marj+Barja,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,https://dbpedia.org/page/Mount_Lebanon_Governorate,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,0,0,0,Marj Ez-Zouhour (Haouch El-Qinnaabeh),http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Marj+Ez-Zouhour+%28Haouch+El-Qinnaabeh%29,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Hasbaya_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,0,0,0,0,Marjaba,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Marjaba,0,0,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,0,http://dbpedia.org/resource/Matn_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
0,1,1,0,0,Markaba,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Health_Resources-Markaba,0,2,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section,0,1,http://dbpedia.org/resource/Marjeyoun_District,Impact Open Data,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Health_Resources-Lebanon-2023,0
